de	para	tipo	origem
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.security.config.annotation.web.configurers.AuthorizeHttpRequestsConfigurer	externo	spring-security-config-7.1.1.jar
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.security.config.annotation.web.configurers.AuthorizeHttpRequestsConfigurer$AuthorizationManagerRequestMatcherRegistry	externo	spring-security-config-7.1.1.jar
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.security.config.annotation.web.configurers.AuthorizeHttpRequestsConfigurer$AuthorizedUrl	externo	spring-security-config-7.1.1.jar
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.security.config.annotation.web.configurers.ExceptionHandlingConfigurer	externo	spring-security-config-7.1.1.jar
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.security.config.annotation.web.configurers.HeadersConfigurer	externo	spring-security-config-7.1.1.jar
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.security.config.annotation.web.configurers.HeadersConfigurer$FrameOptionsConfig	externo	spring-security-config-7.1.1.jar
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.security.config.annotation.web.configurers.SessionManagementConfigurer	externo	spring-security-config-7.1.1.jar
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.security.config.http.SessionCreationPolicy	externo	spring-security-config-7.1.1.jar
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.security.core.context.SecurityContextHolder	externo	spring-security-core-7.1.1.jar
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.security.core.context.SecurityContextHolderStrategy	externo	spring-security-core-7.1.1.jar
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.security.web.access.AccessDeniedHandler	externo	spring-security-web-7.1.1.jar
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter	externo	spring-security-web-7.1.1.jar
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.security.web.util.matcher.RequestMatcher	externo	spring-security-web-7.1.1.jar
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.web.cors.CorsConfiguration	externo	spring-web-7.0.9.jar
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.web.cors.CorsConfigurationSource	externo	spring-web-7.0.9.jar
br.com.sawcunhaos.security.starter.configuration.ScosHttpSecurityConfiguration	org.springframework.web.cors.UrlBasedCorsConfigurationSource	externo	spring-web-7.0.9.jar
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	br.com.sawcunhaos.security.grpc.proto.RegistryServiceGrpc	externo	flow-security-grpc-proto-1.0.0-SNAPSHOT.jar
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	br.com.sawcunhaos.security.grpc.proto.RegistryServiceGrpc$RegistryServiceBlockingV2Stub	externo	flow-security-grpc-proto-1.0.0-SNAPSHOT.jar
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	br.com.sawcunhaos.security.grpc.proto.ValidateAuthorityServiceGrpc	externo	flow-security-grpc-proto-1.0.0-SNAPSHOT.jar
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	br.com.sawcunhaos.security.grpc.proto.ValidateAuthorityServiceGrpc$ValidateAuthorityServiceBlockingV2Stub	externo	flow-security-grpc-proto-1.0.0-SNAPSHOT.jar
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	br.com.sawcunhaos.security.starter.service.ScosSecurityService	interno	classes
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	br.com.sawcunhaos.security.starter.service.ScosSecurityStartupListener	interno	classes
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	br.com.sawcunhaos.security.starter.service.ScosSystemRegistrationService	interno	classes
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	br.com.sawcunhaos.security.starter.service.grpc.ScosAuthorityService	interno	classes
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	br.com.sawcunhaos.security.starter.service.grpc.ScosRegistryService	interno	classes
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	br.com.sawcunhaos.security.starter.specification.ScosSecurity	interno	classes
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	br.com.sawcunhaos.security.starter.specification.ScosSystemRegistration	interno	classes
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	java.lang.Object	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBean	externo	spring-boot-autoconfigure-4.1.1.jar
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	org.springframework.boot.info.BuildProperties	externo	spring-boot-4.1.1.jar
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	org.springframework.context.MessageSource	externo	spring-context-7.0.9.jar
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	org.springframework.context.annotation.Bean	externo	spring-context-7.0.9.jar
br.com.sawcunhaos.security.starter.configuration.ScosServiceConfiguration	org.springframework.context.annotation.Primary	externo	spring-context-7.0.9.jar
br.com.sawcunhaos.security.starter.configuration.ScosWebConfiguration	br.com.sawcunhaos.foundation.core.specification.LocaleService	externo	scos-foundation-core-1.2.0-SNAPSHOT.jar
br.com.sawcunhaos.security.starter.configuration.ScosWebConfiguration	br.com.sawcunhaos.security.starter.ScosUserAuthenticationBean	interno	classes
br.com.sawcunhaos.security.starter.configuration.ScosWebConfiguration	br.com.sawcunhaos.security.starter.configuration.properties.CorsProperties	interno	classes
br.com.sawcunhaos.security.starter.configuration.ScosWebConfiguration	br.com.sawcunhaos.security.starter.exception.AccessDeniedExceptionHandler	interno	classes
br.com.sawcunhaos.security.starter.configuration.ScosWebConfiguration	br.com.sawcunhaos.security.starter.exception.ExceptionHandlerFilter	interno	classes
br.com.sawcunhaos.security.starter.configuration.ScosWebConfiguration	br.com.sawcunhaos.security.starter.utils.FilterUtils	interno	classes
br.com.sawcunhaos.security.starter.configuration.ScosWebConfiguration	java.lang.Object	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.ScosWebConfiguration	org.springframework.cloud.context.config.annotation.RefreshScope	externo	spring-cloud-context-5.0.2.jar
br.com.sawcunhaos.security.starter.configuration.ScosWebConfiguration	org.springframework.context.annotation.Bean	externo	spring-context-7.0.9.jar
br.com.sawcunhaos.security.starter.configuration.ScosWebConfiguration	tools.jackson.databind.ObjectMapper	externo	jackson-databind-3.2.2.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory	br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	interno	classes
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory	com.netflix.discovery.EurekaClient	externo	eureka-client-2.0.6.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory	io.grpc.NameResolver	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory	io.grpc.NameResolver$Args	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory	io.grpc.NameResolver$Factory	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory	java.lang.Class	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory	java.lang.String	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory	java.net.URI	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory	org.slf4j.Logger	externo	slf4j-api-2.0.18.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory	org.slf4j.LoggerFactory	externo	slf4j-api-2.0.18.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory	interno	classes
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	com.netflix.appinfo.InstanceInfo	externo	eureka-client-2.0.6.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	com.netflix.appinfo.InstanceInfo$InstanceStatus	externo	eureka-client-2.0.6.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	com.netflix.discovery.EurekaClient	externo	eureka-client-2.0.6.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	io.grpc.Attributes	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	io.grpc.EquivalentAddressGroup	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	io.grpc.NameResolver	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	io.grpc.NameResolver$Listener2	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	io.grpc.NameResolver$ResolutionResult	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	io.grpc.NameResolver$ResolutionResult$Builder	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	io.grpc.Status	externo	grpc-api-1.83.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.lang.Exception	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.lang.Integer	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.lang.Long	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.lang.Object	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.lang.Runnable	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.lang.String	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.lang.Thread	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.lang.Throwable	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.lang.invoke.CallSite	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.lang.invoke.LambdaMetafactory	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.lang.invoke.MethodHandle	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.lang.invoke.MethodHandles	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.lang.invoke.MethodHandles$Lookup	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.lang.invoke.MethodType	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.lang.invoke.StringConcatFactory	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.net.InetSocketAddress	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.net.SocketAddress	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosEurekaNameResolverFactory$EurekaNameResolver	java.util.List	jdk	java.base
